timestamp,binX1,binX2,binX3,binX4,binTheta1,binTheta2,binTheta3,binTheta4,Mean
1462389647691281,0.0,0.75,0.25,0.0,0.426470588235,0.0294117647059,0.220588235294,0.323529411765,-0.106128188908
1462389126017380,0.0,0.485294117647,0.514705882353,0.0,0.426470588235,0.235294117647,0.279411764706,0.0588235294118,-0.225104556355
1462389773222789,0.0,0.0,1.0,0.0,0.0,0.294117647059,0.705882352941,0.0,0.865138049421
1462389392588755,0.0,0.455882352941,0.544117647059,0.0,0.220588235294,0.352941176471,0.191176470588,0.235294117647,-0.0423927684314
1462389247784931,0.0,0.867647058824,0.132352941176,0.0,0.647058823529,0.132352941176,0.0,0.220588235294,-0.910905079491
1462389415688179,0.147058823529,0.323529411765,0.426470588235,0.0294117647059,0.382352941176,0.205882352941,0.25,0.161764705882,-1.4005104444
1462389350520519,0.0,0.911764705882,0.0882352941176,0.0,0.5,0.0441176470588,0.0441176470588,0.411764705882,-0.428306470557
1462389767922801,0.323529411765,0.0,0.0,0.0,0.279411764706,0.0,0.0,0.720588235294,-2.86814112834
1462389323252966,0.0,0.985294117647,0.0147058823529,0.0,0.985294117647,0.0147058823529,0.0,0.0,-0.779955045535
1462389466920003,0.0,0.602941176471,0.397058823529,0.0,0.367647058824,0.279411764706,0.117647058824,0.235294117647,-0.0614697346966
1462389277584729,0.0735294117647,0.176470588235,0.132352941176,0.205882352941,0.264705882353,0.0,0.411764705882,0.323529411765,-0.622397042123
1462389229152909,0.0294117647059,0.205882352941,0.426470588235,0.338235294118,0.0441176470588,0.176470588235,0.588235294118,0.191176470588,1.20213090855
1462389071481593,0.0,0.220588235294,0.779411764706,0.0,0.0294117647059,0.0882352941176,0.691176470588,0.191176470588,0.0518493158573
1462389115681364,0.0,0.264705882353,0.735294117647,0.0,0.176470588235,0.352941176471,0.382352941176,0.0882352941176,0.0790031714987
1462389038084211,0.308823529412,0.0588235294118,0.0,0.0,0.102941176471,0.0,0.0,0.897058823529,-2.91359795922
