timestamp,binX1,binX2,binX3,binX4,binTheta1,binTheta2,binTheta3,binTheta4,Mean
1465243858015904,0.0147058823529,0.794117647059,0.161764705882,0.0294117647059,0.220588235294,0.0882352941176,0.102941176471,0.588235294118,-0.548118513349
1465243726180458,0.0,0.191176470588,0.808823529412,0.0,0.191176470588,0.808823529412,0.0,0.0,-0.280735659976
1465243862915796,0.0,0.191176470588,0.661764705882,0.147058823529,0.0735294117647,0.676470588235,0.132352941176,0.117647058824,0.726420831604
1465243831747911,0.0,0.588235294118,0.411764705882,0.0,0.588235294118,0.411764705882,0.0,0.0,-0.905404961806
1465243649244787,0.0,0.0,0.0147058823529,0.0441176470588,0.0,0.970588235294,0.0294117647059,0.0,5.38928389126
1465243644844745,0.0441176470588,0.955882352941,0.0,0.0,1.0,0.0,0.0,0.0,-2.06458583299
1465243629015391,0.0,0.0,0.0,0.0,0.0,0.941176470588,0.0588235294118,0.0,4.79349582468
1465243877047707,0.0,0.102941176471,0.897058823529,0.0,0.102941176471,0.897058823529,0.0,0.0,0.0765913498642
1465243633244860,0.117647058824,0.0588235294118,0.0588235294118,0.0882352941176,0.514705882353,0.0441176470588,0.102941176471,0.338235294118,-10.9859251437
1465243873315782,0.705882352941,0.0735294117647,0.0,0.0,0.235294117647,0.0,0.0,0.764705882353,-2.19740374141
1465243802080118,0.0,0.544117647059,0.455882352941,0.0,0.529411764706,0.25,0.205882352941,0.0147058823529,-0.821369176321
1465243807548024,0.0,0.882352941176,0.117647058824,0.0,0.0,0.0,0.117647058824,0.882352941176,0.377330189556
1465243836547905,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.26614005868
1465243836015922,0.0,0.955882352941,0.0441176470588,0.0,0.955882352941,0.0441176470588,0.0,0.0,-0.942556143534
1465243762780245,0.0,0.102941176471,0.897058823529,0.0,0.0588235294118,0.0294117647059,0.867647058824,0.0441176470588,0.361735442885
1465243745080761,0.0,0.0,0.0,0.588235294118,0.0,1.0,0.0,0.0,2.10853744504
1465243726248399,0.0,0.25,0.75,0.0,0.205882352941,0.75,0.0,0.0441176470588,-0.274459381021
1465243764380269,0.0147058823529,0.0441176470588,0.132352941176,0.352941176471,0.0,0.294117647059,0.647058823529,0.0588235294118,6.6051095901
1465243831115927,0.0,0.132352941176,0.779411764706,0.0882352941176,0.132352941176,0.735294117647,0.132352941176,0.0,0.480155352705
1465243859848397,0.0,0.264705882353,0.5,0.132352941176,0.132352941176,0.411764705882,0.323529411765,0.132352941176,1.32671050121
1465243750812652,0.0,0.485294117647,0.426470588235,0.0882352941176,0.0882352941176,0.352941176471,0.161764705882,0.397058823529,0.702734253068
1465243632712899,0.161764705882,0.161764705882,0.0,0.0,0.720588235294,0.0,0.0,0.279411764706,-3.88547291276
1465243857315904,0.0441176470588,0.0735294117647,0.132352941176,0.117647058824,0.0441176470588,0.308823529412,0.264705882353,0.382352941176,4.36004748766
1465243884615724,0.235294117647,0.220588235294,0.176470588235,0.0882352941176,0.220588235294,0.161764705882,0.176470588235,0.441176470588,-0.767299904755
1465243727380987,0.0,0.102941176471,0.397058823529,0.426470588235,0.0735294117647,0.205882352941,0.691176470588,0.0294117647059,1.85647036934
1465243702080550,0.0147058823529,0.985294117647,0.0,0.0,0.294117647059,0.0,0.0,0.705882352941,-0.930676715197
1465243745813415,0.0735294117647,0.117647058824,0.352941176471,0.367647058824,0.0588235294118,0.0147058823529,0.75,0.176470588235,3.27972573313
1465243804880190,0.0882352941176,0.661764705882,0.25,0.0,0.367647058824,0.0,0.25,0.382352941176,-0.494671903759
1465243849547863,0.367647058824,0.176470588235,0.0294117647059,0.0,0.117647058824,0.0147058823529,0.0147058823529,0.852941176471,-1.36806108056
1465243803280097,0.0,0.0147058823529,0.985294117647,0.0,0.0147058823529,0.985294117647,0.0,0.0,-0.351757955827
1465243745012271,0.0,0.0,0.0,0.0735294117647,0.0,0.0,1.0,0.0,5.28856518179
