timestamp,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,brakeEvents,sparseBrakeEvents,emptyBrakeEvents,pbrk
2016-04-25 21:54:02.200,3.80545463467e-05,0.86444215256,0.498660858047,0.481105280024,0.468033058624,0.498616962414,0.147470221127,0.254719147525,0.434524276323,0.417811796311,0.287521771483,0.732665661971,0.743433256619,0.413974013684,0.413496752991,0.360832705068,0.663612265,0.397499734367,0.325240443401,0.575095064491,0,0,0,0.0
2016-04-25 21:54:02.300,3.95967635837e-05,0.864426600479,0.498768817219,0.481459112242,0.483721727409,0.491532799736,0.148414729527,0.25499505642,0.43416051855,0.417210564058,0.286333256503,0.731862451879,0.743195421608,0.414311592954,0.413701533977,0.360912745267,0.66369201208,0.39761652755,0.325236874944,0.575791155354,0,0,0,0.0
2016-04-25 21:54:02.400,3.95967635837e-05,0.864426600479,0.498768817219,0.481459112242,0.483721727409,0.491532799736,0.148414729527,0.25499505642,0.43416051855,0.417210564058,0.286333256503,0.731862451879,0.743195421608,0.414311592954,0.413701533977,0.360912745267,0.66369201208,0.39761652755,0.325236874944,0.575791155354,0,0,0,0.0
2016-04-25 21:54:02.500,3.95967635837e-05,0.864426600479,0.498768817219,0.481459112242,0.483721727409,0.491532799736,0.148414729527,0.25499505642,0.43416051855,0.417210564058,0.286333256503,0.731862451879,0.743195421608,0.414311592954,0.413701533977,0.360912745267,0.66369201208,0.39761652755,0.325236874944,0.575791155354,0,0,0,0.0
2016-04-25 21:54:02.600,3.95967635837e-05,0.864426600479,0.498768817219,0.481459112242,0.483721727409,0.491532799736,0.148414729527,0.25499505642,0.43416051855,0.417210564058,0.286333256503,0.731862451879,0.743195421608,0.414311592954,0.413701533977,0.360912745267,0.66369201208,0.39761652755,0.325236874944,0.575791155354,0,0,0,0.0
2016-04-25 21:54:02.700,3.95967635837e-05,0.864426600479,0.498768817219,0.481459112242,0.483721727409,0.491532799736,0.148414729527,0.25499505642,0.43416051855,0.417210564058,0.286333256503,0.731862451879,0.743195421608,0.414311592954,0.413701533977,0.360912745267,0.66369201208,0.39761652755,0.325236874944,0.575791155354,0,0,0,0.0
2016-04-25 21:54:02.800,3.95967635837e-05,0.864426600479,0.498768817219,0.481459112242,0.483721727409,0.491532799736,0.148414729527,0.25499505642,0.43416051855,0.417210564058,0.286333256503,0.731862451879,0.743195421608,0.414311592954,0.413701533977,0.360912745267,0.66369201208,0.39761652755,0.325236874944,0.575791155354,0,0,0,0.0
2016-04-25 21:54:02.900,3.95967635837e-05,0.864426600479,0.498768817219,0.481459112242,0.483721727409,0.491532799736,0.148414729527,0.25499505642,0.43416051855,0.417210564058,0.286333256503,0.731862451879,0.743195421608,0.414311592954,0.413701533977,0.360912745267,0.66369201208,0.39761652755,0.325236874944,0.575791155354,0,0,0,0.0
2016-04-25 21:54:03.000,3.95967635837e-05,0.864426600479,0.498768817219,0.481459112242,0.483721727409,0.491532799736,0.148414729527,0.25499505642,0.43416051855,0.417210564058,0.286333256503,0.731862451879,0.743195421608,0.414311592954,0.413701533977,0.360912745267,0.66369201208,0.39761652755,0.325236874944,0.575791155354,0,0,0,0.0
2016-04-25 21:54:03.100,3.95967635837e-05,0.864426600479,0.498768817219,0.481459112242,0.483721727409,0.491532799736,0.148414729527,0.25499505642,0.43416051855,0.417210564058,0.286333256503,0.731862451879,0.743195421608,0.414311592954,0.413701533977,0.360912745267,0.66369201208,0.39761652755,0.325236874944,0.575791155354,0,0,0,0.0
2016-04-25 21:54:03.200,3.95967635837e-05,0.864426600479,0.498768817219,0.481459112242,0.483721727409,0.491532799736,0.148414729527,0.25499505642,0.43416051855,0.417210564058,0.286333256503,0.731862451879,0.743195421608,0.414311592954,0.413701533977,0.360912745267,0.66369201208,0.39761652755,0.325236874944,0.575791155354,0,0,0,0.0
2016-04-25 21:54:03.300,3.95967635837e-05,0.864426600479,0.498768817219,0.481459112242,0.483721727409,0.491532799736,0.148414729527,0.25499505642,0.43416051855,0.417210564058,0.286333256503,0.731862451879,0.743195421608,0.414311592954,0.413701533977,0.360912745267,0.66369201208,0.39761652755,0.325236874944,0.575791155354,0,0,0,0.0
2016-04-25 21:54:03.400,3.95967635837e-05,0.864426600479,0.498768817219,0.481459112242,0.483721727409,0.491532799736,0.148414729527,0.25499505642,0.43416051855,0.417210564058,0.286333256503,0.731862451879,0.743195421608,0.414311592954,0.413701533977,0.360912745267,0.66369201208,0.39761652755,0.325236874944,0.575791155354,0,0,0,0.0
2016-04-25 21:54:03.500,3.95967635837e-05,0.864426600479,0.498768817219,0.481459112242,0.483721727409,0.491532799736,0.148414729527,0.25499505642,0.43416051855,0.417210564058,0.286333256503,0.731862451879,0.743195421608,0.414311592954,0.413701533977,0.360912745267,0.66369201208,0.39761652755,0.325236874944,0.575791155354,0,0,0,0.0
