timestamp,pbrk
2016-06-06 19:16:15.418466,0.0
2016-06-06 19:16:15.442001,0.0
2016-06-06 19:16:15.466940,0.0
2016-06-06 19:16:15.490307,0.0
2016-06-06 19:16:15.520841,0.0
2016-06-06 19:16:15.539460,0.0
2016-06-06 19:16:15.563309,0.0
2016-06-06 19:16:15.588061,0.0
2016-06-06 19:16:15.611617,0.0
2016-06-06 19:16:15.635837,0.0
2016-06-06 19:16:15.659810,0.0
2016-06-06 19:16:15.683597,0.0
2016-06-06 19:16:15.707672,0.0
2016-06-06 19:16:15.731459,0.0
2016-06-06 19:16:15.756511,0.0
2016-06-06 19:16:15.779850,0.0
2016-06-06 19:16:15.803852,0.0
2016-06-06 19:16:15.828137,0.0
2016-06-06 19:16:15.852744,0.0
2016-06-06 19:16:15.876478,0.0
2016-06-06 19:16:15.900070,0.0
2016-06-06 19:16:15.924811,0.0
2016-06-06 19:16:15.949409,0.0
2016-06-06 19:16:15.973472,0.0
2016-06-06 19:16:15.996276,0.0
2016-06-06 19:16:16.021213,0.0
2016-06-06 19:16:16.045157,0.0
2016-06-06 19:16:16.069417,0.0
2016-06-06 19:16:16.092926,0.0
2016-06-06 19:16:16.118015,0.0
2016-06-06 19:16:16.141682,0.0
2016-06-06 19:16:16.166017,0.0
2016-06-06 19:16:16.189345,0.0
2016-06-06 19:16:16.214450,0.0
2016-06-06 19:16:16.237606,0.0
2016-06-06 19:16:16.262471,0.0
2016-06-06 19:16:16.286572,0.0
2016-06-06 19:16:16.309983,0.0
2016-06-06 19:16:16.335004,0.0
2016-06-06 19:16:16.359039,0.0
2016-06-06 19:16:16.383263,0.0
2016-06-06 19:16:16.407613,0.0
2016-06-06 19:16:16.431543,0.0
2016-06-06 19:16:16.455658,0.0
2016-06-06 19:16:16.479627,0.0
2016-06-06 19:16:16.503626,0.0
2016-06-06 19:16:16.528376,0.0
2016-06-06 19:16:16.551932,0.0
2016-06-06 19:16:16.576780,0.0
2016-06-06 19:16:16.600266,0.0
2016-06-06 19:16:16.624142,0.0
2016-06-06 19:16:16.649262,0.0
2016-06-06 19:16:16.675313,0.0
2016-06-06 19:16:16.696848,0.0
2016-06-06 19:16:16.720416,0.0
2016-06-06 19:16:16.751105,0.0
2016-06-06 19:16:16.769269,0.0
2016-06-06 19:16:16.792702,0.0
2016-06-06 19:16:16.817170,0.0
2016-06-06 19:16:16.840616,0.0
2016-06-06 19:16:16.865035,0.0
2016-06-06 19:16:16.889195,0.0
2016-06-06 19:16:16.913637,0.0
2016-06-06 19:16:16.938284,0.0
2016-06-06 19:16:16.961453,0.0
2016-06-06 19:16:16.985279,0.0
2016-06-06 19:16:17.010606,0.0
2016-06-06 19:16:17.033809,0.0
2016-06-06 19:16:17.057346,0.0
2016-06-06 19:16:17.081396,0.0
2016-06-06 19:16:17.106180,0.0
2016-06-06 19:16:17.130890,0.0
2016-06-06 19:16:17.154288,0.0
2016-06-06 19:16:17.178765,0.0
2016-06-06 19:16:17.202583,0.0
2016-06-06 19:16:17.226647,0.0
2016-06-06 19:16:17.250762,0.0
2016-06-06 19:16:17.277207,0.0
2016-06-06 19:16:17.301718,0.0
2016-06-06 19:16:17.323139,0.0
2016-06-06 19:16:17.346768,0.0
2016-06-06 19:16:17.371370,0.0
2016-06-06 19:16:17.394952,0.0
2016-06-06 19:16:17.419397,0.0
2016-06-06 19:16:17.443174,0.0
2016-06-06 19:16:17.467846,0.0
2016-06-06 19:16:17.492494,0.0
2016-06-06 19:16:17.516132,0.0
2016-06-06 19:16:17.539663,0.0
2016-06-06 19:16:17.563566,0.0
2016-06-06 19:16:17.588470,0.0
2016-06-06 19:16:17.611731,0.0
2016-06-06 19:16:17.637310,0.0
2016-06-06 19:16:17.660132,0.0
2016-06-06 19:16:17.684973,0.0
2016-06-06 19:16:17.707903,0.0
2016-06-06 19:16:17.738178,0.0
2016-06-06 19:16:17.757465,0.0
2016-06-06 19:16:17.781141,0.0
2016-06-06 19:16:17.804492,0.0
2016-06-06 19:16:17.829423,0.0
2016-06-06 19:16:17.853746,0.0
2016-06-06 19:16:17.878494,0.0
2016-06-06 19:16:17.901750,0.0
2016-06-06 19:16:17.925091,0.0
2016-06-06 19:16:17.949951,0.0
2016-06-06 19:16:17.973633,0.0
2016-06-06 19:16:17.998067,0.0
2016-06-06 19:16:18.022226,0.0
2016-06-06 19:16:18.046465,0.0
2016-06-06 19:16:18.069957,0.0
2016-06-06 19:16:18.095216,0.0
2016-06-06 19:16:18.118545,0.0
2016-06-06 19:16:18.142481,0.0
2016-06-06 19:16:18.166815,0.0
2016-06-06 19:16:18.190718,0.0
2016-06-06 19:16:18.214897,0.0
2016-06-06 19:16:18.240460,0.0
2016-06-06 19:16:18.263290,0.0
2016-06-06 19:16:18.286654,0.0
2016-06-06 19:16:18.311043,0.0
