timestamp,speed,engine_rpm,coolant_temp,throttle_position,latitude,longitude,elevation,acceleration,sessionID,intersectionDist,intersectionDirection,lvelX,lposX,rposX,rvelX,mvelX,mposX,leftlane_valid,leftlane_offset,leftlane_curvature,leftlane_boundarytype,rightlane_valid,rightlane_offset,rightlane_curvature,rightlane_boundarytype,ssa,pbrk,hv_accp,b_p,numHandsOnWheel,gripClusterID,left_x0,left_y0,left_d,left_theta,left_onOff,left_isMoving,left_movingD,left_movingTheta,right_x0,right_y0,right_d,right_theta,right_onOff,right_isMoving,right_movingD,right_movingTheta,dBeweenHands,angleBetweenHands,binX1,binX2,binX3,binX4,binTheta1,binTheta2,binTheta3,binTheta4,Mean
datetime,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float
T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-02 22:57:48.400,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0294117647059,0.0,0.0147058823529,0.0,0.0,0.0,0.0294117647059,0.970588235294,20.5356235334
2016-05-02 22:57:48.500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0294117647059,0.0147058823529,0.0147058823529,0.441176470588,0.0,0.0588235294118,0.5,-29.5950714554
2016-05-02 22:57:48.600,0,0,55.0,41.0,37.3838152222,-121.919994778,6.6,0.0,22.0,111.43,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-3066.0,0.0,0.0,1.0,0.0,7.0,3.4,1.08,3.57,3.45,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-26.6202583467
2016-05-02 22:57:48.700,0,0,55.0,41.0,37.383815,-121.919995,6.6,0.0,22.0,111.43,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-3066.0,0.0,0.0,1.0,0.0,7.0,3.4,1.08,3.57,3.45,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147058823529,0.0,0.911764705882,0.0882352941176,0.0,0.0,-28.4988131362
2016-05-02 22:57:48.800,0,0,55.0,41.0,37.3838145,-121.9199953,6.6,0.0,22.0,111.417,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-3066.0,0.0,0.0,1.0,0.0,7.0,3.4,1.08,3.57,3.45,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-19.6922311332
2016-05-02 22:57:48.900,0,0,55.0,41.0,37.383814,-121.9199956,6.6,0.0,22.0,111.404,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-3066.0,0.0,0.0,1.0,1.0,7.0,-0.82,0.68,1.06,5.59,1.0,1.0,0.1,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.808823529412,0.0,0.0,0.191176470588,-19.6157877988
2016-05-02 22:57:49.000,0,0,55.0,41.5,37.3838135,-121.9199959,6.6,0.0,22.0,111.391,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-3066.0,0.0,0.0,1.0,1.0,7.0,-0.72,0.96,1.2,5.35,1.0,1.0,0.23,3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147058823529,0.0147058823529,0.0,0.0,0.161764705882,0.0,0.0,0.838235294118,-17.4430042307
2016-05-02 22:57:49.100,0,0,55.0,41.0,37.383813,-121.9199962,6.6,0.0,22.0,111.378,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-3066.0,0.0,0.0,1.0,1.0,8.0,-0.23,1.35,1.37,4.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.67404629089
