timestamp,speed,engine_rpm,coolant_temp,throttle_position,latitude,longitude,elevation,acceleration,sessionID,intersectionDist,intersectionDirection,lvelX,lposX,rposX,rvelX,mvelX,mposX,leftlane_valid,leftlane_offset,leftlane_curvature,leftlane_boundarytype,rightlane_valid,rightlane_offset,rightlane_curvature,rightlane_boundarytype,ssa,pbrk,hv_accp,b_p,numHandsOnWheel,gripClusterID,left_x0,left_y0,left_d,left_theta,left_onOff,left_isMoving,left_movingD,left_movingTheta,right_x0,right_y0,right_d,right_theta,right_onOff,right_isMoving,right_movingD,right_movingTheta,dBeweenHands,angleBetweenHands,binX1,binX2,binX3,binX4,binTheta1,binTheta2,binTheta3,binTheta4,Mean
datetime,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float
T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-28 20:22:30.300,0,1292,33.0,50.0,37.388702,-122.049363,42.5,0.0,4.0,32.14,-1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,97.5,0.0,0.0,1.0,0,6,0.18,2.12,2.13,4.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294118,0.0,0.117647058824,0.102941176471,0.235294117647,0.264705882353,0.5,0.0,6.52501098871
2016-03-28 20:22:30.400,0,1296,33.0,50.0,37.3887036,-122.0493592,42.81,0.0,4.0,31.81,-1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,97.5,0.0,0.0,1.0,0,6,0.18,2.12,2.13,4.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147058823529,0.0,0.764705882353,0.235294117647,0.0,1.67909575147
2016-03-28 20:22:30.500,0,1294,33.0,50.0,37.3887052,-122.0493554,43.12,0.0,4.0,31.48,-1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,97.5,0.0,0.0,1.0,0,6,0.18,2.12,2.13,4.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294118,0.0588235294118,0.0294117647059,0.0441176470588,0.161764705882,0.75,0.0,0.0882352941176,-1.87765991108
2016-03-28 20:22:30.600,0,1298,33.0,50.0,37.3887068,-122.0493516,43.43,0.0,4.0,31.15,-1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,97.5,0.0,0.0,1.0,0,6,0.18,2.12,2.13,4.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.323529411765,0.0,1.0,0.0,0.0,1.28194642913
2016-03-28 20:22:30.700,0,1299,33.0,50.0,37.3887084,-122.0493478,43.74,0.0,4.0,30.82,-1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,97.5,0.0,0.0,1.0,0,6,1.44,2.08,2.53,4.11,0.0,1.0,0.12,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264705882353,0.0,0.941176470588,0.0588235294118,0.0,2.26670464204
2016-03-28 20:22:30.800,0,1299,33.0,50.0,37.38871,-122.049344,44.05,0.0,4.0,30.49,-1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,97.5,0.0,0.0,1.0,0,6,1.44,2.08,2.53,4.11,0.0,1.0,0.12,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147058823529,0.0,1.0,0.0,0.0,4.72630498451
2016-03-28 20:22:30.900,0,1300,33.0,50.0,37.3887116,-122.0493402,44.36,0.0,4.0,30.16,-1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,97.5,0.0,0.0,1.0,0,6,1.44,2.08,2.53,4.11,0.0,1.0,0.12,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147058823529,0.0,1.0,0.0,0.0,4.72630498451
2016-03-28 20:22:31.000,0,1301,33.0,50.0,37.3887132,-122.0493364,44.67,0.0,4.0,29.83,-1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,97.5,0.0,0.0,1.0,0,6,1.44,2.08,2.53,4.11,0.0,1.0,0.12,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.338235294118,0.661764705882,0.0,8.97920118537
